Restaurant Name,Revenue,Orders,Weighted_Rating,Last_Order,City,State,Revenue_Share,Recency_Days,Rev_N,Rating_N,Orders_N,Recency_N,Health_Score,Health_Tier
Briyanis Mahal,26312.0,157,4.29451219512195,2025-08-31,Patna,Bihar,0.04963357158432997,1,0.006167421233104199,0.6565071121778527,0.011530785719565378,1.0,30.17252592905106,At Risk
Thali Junction,1440.0,8,4.4,2025-08-03,Aizawl,Mizoram,0.002716340190081907,29,0.00031081994607886157,0.7204050636225063,0.0005174070515189592,0.8526315789473684,30.16124863702241,At Risk
Dweller Teas & Snacks,1750.0,14,4.335051546391751,2025-08-25,Imphal,Manipur,0.003301107869891207,7,0.00038381553947617003,0.6810633298565709,0.0009608988099637814,0.968421052631579,30.150681019791236,At Risk
Biryani Adda,560.0,5,4.4,2025-08-03,Guwahati,Assam,0.0010563545183651863,29,0.00010360664869295386,0.7204050636225063,0.00029566117229654814,0.8526315789473684,30.148525187542518,At Risk
"Dabba Garam (Homestyle,Combo, Thali & More)",2416.0,44,4.313951853804252,2025-08-31,Mumbai,Maharashtra,0.004557415207804089,1,0.0005406383304523228,0.6682824483697316,0.0031783576021878926,1.0,30.1336661363538,At Risk
Laxmi Pure Veg,59800.0,226,4.268920392584515,2025-08-31,Mumbai,Maharashtra,0.1128035717825681,1,0.014052829077262468,0.6410051898674145,0.01663094094168083,1.0,30.124887677946553,At Risk
Felafels Restaurant,19994.0,101,4.2994755244755245,2025-08-31,Aizawl,Mizoram,0.03771562900034559,1,0.004679723945735829,0.6595135884089696,0.007391529307413704,1.0,30.12042719624679,At Risk
Friends Cafe,15660.0,66,4.339290848107331,2025-08-19,Kohima,Nagaland,0.029540199567140744,13,0.0036591984561102344,0.6836312351750529,0.004804494049818907,0.9368421052631579,30.119815927123955,At Risk
Jashn The Restaurant,48477.0,178,4.281229242863749,2025-08-30,Ranchi,Jharkhand,0.09144446069069488,2,0.01138660616101175,0.6484611258250479,0.013083006874122255,0.9947368421052631,30.118326579726983,At Risk
Caffe In,1750.0,12,4.3999999999999995,2025-08-02,Imphal,Manipur,0.003301107869891207,30,0.00038381553947617003,0.7204050636225059,0.0008130682238155074,0.8473684210526315,30.11745010525685,At Risk
Kachori King,10814.0,85,4.304690937477822,2025-08-31,Kolkata,West Bengal,0.020398960288573437,1,0.0025181125025510198,0.6626727612362919,0.006208884618227511,1.0,30.105085029555344,At Risk
Taste Tekker,1022.0,8,4.4,2025-08-02,Guwahati,Assam,0.0019278469960164646,30,0.0002123936298205554,0.7204050636225063,0.0005174070515189592,0.8473684210526315,30.104680005424704,At Risk
Junior Kuppanna,760.0,6,4.533333333333333,2025-06-17,Chennai,Tamil Nadu,0.0014336239892098956,76,0.0001507005799170238,0.8011701043695041,0.00036957646537068517,0.605263157894737,30.101154262536582,At Risk
Street Za,4913.0,20,4.337293729372938,2025-08-22,Guwahati,Assam,0.009267624551300285,10,0.001128606061784836,0.6824215048553537,0.0014043905684086038,0.9526315789473684,30.072192988973857,At Risk
Cafe Sai Sadanand,6134.0,70,4.308273313115996,2025-08-30,Panaji,Goa,0.011570854670807236,2,0.0014161145119077829,0.6648427415942031,0.005100155222115456,0.9947368421052631,30.051298353797346,At Risk
Baklavas By Mezaya,20676.78,19,4.319047619047621,2025-08-25,Mumbai,Maharashtra,0.03900358924686235,7,0.0048404979175416816,0.6713691460261151,0.0013304752753344668,0.968421052631579,30.0455143293076,At Risk
Hotel Enchanto Imphal,12090.0,75,4.321830985915493,2025-08-24,Imphal,Manipur,0.02280593951256268,8,0.0028185717837605857,0.6730551365648467,0.00546973168748614,0.9631578947368421,30.045370549413974,At Risk
Awadhi,27636.0,148,4.293060193123365,2025-08-29,Patna,Bihar,0.052131095481321936,3,0.006479183057807541,0.6556275796734994,0.010865548081898144,0.9894736842105263,30.040042516260506,At Risk
The Bro Momos,9206.0,71,4.30871369294606,2025-08-29,Jaipur,Rajasthan,0.017365713742981972,3,0.0021394772955094974,0.6651094963060977,0.005174070515189593,0.9894736842105263,30.037082233412367,At Risk
KS Bakers,56238.95,91,4.2765337065547016,2025-08-31,Hyderabad,Telangana,0.10608619453681033,1,0.013214309858335096,0.6456168619650784,0.006652376376672333,1.0,30.030125780819205,At Risk
Crown Restaurant,14937.0,82,4.298342541436464,2025-08-31,Aizawl,Mizoram,0.02817637043003712,1,0.0034889538947352216,0.6588272977491045,0.0059871387390051,1.0,30.024119863042646,At Risk
Uttam Sweets Bakery & Restaurant,24630.0,93,4.297411852963242,2025-08-29,Chandigarh,Punjab,0.04646073533452596,3,0.00577136127150977,0.6582635445556351,0.006800206962820608,0.9894736842105263,30.009501768891116,At Risk
Lazeez - Rooftop Lounge,78098.0,260,4.250287356321839,2025-08-31,Lucknow,Uttar Pradesh,0.14731995567015055,1,0.018361452844952626,0.6297184553699497,0.01914406090620149,1.0,30.00889299302063,At Risk
MP's Kitchen,59069.0,225,4.262064343163539,2025-08-31,Raipur,Chhattisgarh,0.11142465186663068,1,0.013880700758638493,0.6368522215360506,0.016557025648606696,1.0,29.99193518939919,At Risk
Krishna Chhole Bhature,317.0,5,4.4,2025-07-31,Ahmedabad,Gujarat,0.0005979721112888643,32,4.638752225570889e-05,0.7204050636225063,0.00029566117229654814,0.8368421052631578,29.98834168564293,At Risk
Urban Pinds Food Factory,139879.0,243,4.22999013211995,2025-08-27,Chandigarh,Punjab,0.2638603815614355,5,0.03290900366972395,0.6174236593220757,0.01788750092394116,0.9789473684210527,29.986293629140576,At Risk
Majaa Thindi,6090.0,48,4.311999999999999,2025-08-28,Bengaluru,Karnataka,0.011487855387221399,4,0.0014057538470384873,0.6671001367294869,0.0034740187744844407,0.9842105263157894,29.98081989441373,At Risk
Tara Bhojanalya,46453.0,174,4.271622846781505,2025-08-31,Shimla,Himachal Pradesh,0.08762649364574641,1,0.010910015577024161,0.6426421685424408,0.012787345701825707,1.0,29.9714125933907,At Risk
Books & Bricks Cafe,40030.0,112,4.2795629820051415,2025-08-31,Srinagar,Jammu and Kashmir,0.07551048458956858,1,0.009397593975763155,0.6474518086289933,0.008204597531229211,1.0,29.963549968524912,At Risk
New Shakti Sweets,70439.0,112,4.265957770013672,2025-08-30,Srinagar,Jammu and Kashmir,0.13287242128415241,2,0.01655799074872687,0.639210617372524,0.008204597531229211,0.9947368421052631,29.95009852280201,At Risk
Hira Sweets And Confectionary Pvt. Ltd.,76094.59,312,4.243021243115657,2025-08-31,New Delhi,Delhi,0.14354082851722555,1,0.017889710581184555,0.625317095901178,0.022987656146056617,1.0,29.934854423203856,At Risk
Sangai Continental (Non Halal),16170.0,41,4.30062893081761,2025-08-29,Imphal,Manipur,0.03050223671779475,3,0.0037792879807316123,0.6602122502355923,0.0029566117229654814,0.9894736842105263,29.911408102861607,At Risk
Red Dragon (Chopstix),12502.0,59,4.300627209487969,2025-08-29,Lucknow,Uttar Pradesh,0.02358311462250278,3,0.0029155852820821697,0.6602112075611526,0.004287086998299948,0.9894736842105263,29.903438220189127,At Risk
Roti Tarka,40711.0,147,4.2727064220183495,2025-08-31,Aizawl,Mizoram,0.07679508713779482,1,0.009557948811581113,0.6432985310286123,0.010791632788824007,1.0,29.897106539098097,At Risk
Why Not Momos,1330.0,18,4.308490566037736,2025-08-29,Indore,Madhya Pradesh,0.002508841981117317,3,0.00028491828390562313,0.6649743399022787,0.0012565599822603295,0.9894736842105263,29.880494970175054,At Risk
Mealy - Your Everyday Meal,24457.15,101,4.285950770116597,2025-08-30,Gurgaon,Haryana,0.04613468019434842,2,0.005730660341449368,0.6513211333822801,0.007391529307413704,0.9947368421052631,29.864059422327283,At Risk
Try Me,5033.35,27,4.300799999999999,2025-08-30,Agartala,Tripura,0.00949464645538109,2,0.00115694483489892,0.6603158733067387,0.001921797619927563,0.9947368421052631,29.841558366049302,At Risk
Lilac Cafe,6060.0,29,4.2970588235294125,2025-08-31,Imphal,Manipur,0.011431264966594693,1,0.001398689757354877,0.6580497012810742,0.002069628206075837,1.0,29.838831192847938,At Risk
Absolute Shawarma,8324.0,38,4.300000000000001,2025-08-29,Aizawl,Mizoram,0.015701955376556803,3,0.0019317930588113486,0.6598312830622581,0.0027348658437430706,0.9894736842105263,29.821644373200325,At Risk
Taaza - All Day Breakfast,4623.0,44,4.321671388101984,2025-08-22,Hyderabad,Telangana,0.008720583818575458,10,0.0010603198615099347,0.6729584621355129,0.0031783576021878926,0.9526315789473684,29.821049600043224,At Risk
Cheesecakes By CakeZone,47491.0,199,4.2585831062670305,2025-08-31,Kolkata,West Bengal,0.08958452219943046,1,0.011154433080077084,0.6347435047375773,0.014635228028679132,1.0,29.78118702590399,At Risk
Momoxpress,11098.0,60,4.293980929678187,2025-08-29,Srinagar,Jammu and Kashmir,0.020934682937172922,3,0.002584985884889199,0.6561853046137558,0.0043610022913740856,0.9894736842105263,29.770915461740987,At Risk
Gopal's 56,10625.0,77,4.295652173913042,2025-08-28,Raipur,Chhattisgarh,0.020042440638625186,4,0.002473608737544274,0.6571976404292021,0.005617562273634415,0.9842105263157894,29.769330071008415,At Risk
Pizzas Hub,11039.0,51,4.2991586538461535,2025-08-27,Shimla,Himachal Pradesh,0.020823388443273732,5,0.002571093175178098,0.6593216478892745,0.003695764653706852,0.9789473684210527,29.74588214097002,At Risk
Saffron,41979.0,205,4.258571428571428,2025-08-31,Chandigarh,Punjab,0.07918697558295026,1,0.009856524335541716,0.6347364311158685,0.015078719787123955,1.0,29.737928302640203,At Risk
Aao Ji Te Khao Ji,47320.0,203,4.263898734177213,2025-08-28,Shimla,Himachal Pradesh,0.08926195680185824,4,0.011114167768880506,0.6379633815232908,0.014930889200975682,0.9842105263157894,29.72419120363135,At Risk
South Indian Coffee House,27471.0,167,4.27097919477384,2025-08-30,Kolkata,West Bengal,0.051819848167875056,2,0.006440330564547684,0.6422522841877463,0.012269938650306747,0.9947368421052631,29.717948942273058,At Risk
Pastas By Pizza Hut,207660.68,1216,4.087944929482874,2025-08-31,Bengaluru,Karnataka,0.39172017429426265,1,0.048869532550583544,0.5313815099803332,0.0898070810850765,1.0,29.692368223134867,At Risk
Khuangthali Restaurant,17900.0,118,4.28952380952381,2025-08-26,Aizawl,Mizoram,0.033765617640601486,6,0.004186650485819817,0.6534854584321361,0.008648089289674032,0.9736842105263158,29.681833663453517,At Risk
Barista Coffee,10577.0,24,4.303508771929825,2025-08-25,Chandigarh,Punjab,0.019951895965622454,7,0.0024623061940504966,0.6619566788713893,0.001700051740705152,0.968421052631579,29.67540417503359,At Risk
Shawarma Hut,7309.0,33,4.2983050847457624,2025-08-27,Aizawl,Mizoram,0.013787312812019904,5,0.0016927913578491938,0.6588046088154735,0.002365289378372385,0.9789473684210527,29.668629390556152,At Risk
New Khusboo Biryani (Halal),21601.0,86,4.283325677537896,2025-08-28,Shillong,Meghalaya,0.040746989198582835,4,0.005058123683121232,0.649731015564154,0.006282799911301648,0.9842105263157894,29.662016675633396,At Risk
The Boston Cafe & Patisserie,4750.0,29,4.350751072961373,2025-08-09,Mumbai,Maharashtra,0.008960149932561848,23,0.001090224507837219,0.6905731266298512,0.002069628206075837,0.8842105263157894,29.64430060648844,At Risk
Ifthar,8387.0,34,4.290421455938697,2025-08-29,Kochi,Kerala,0.015820795259872886,3,0.0019466276471469307,0.6540291968016971,0.002439204671446522,0.9894736842105263,29.64226194547098,At Risk
Hotel Shubham Celebrations Dhanturi Group of Hotel,11638.0,88,4.3534653465346524,2025-08-05,Hyderabad,Telangana,0.021953310508453637,27,0.002712139499194188,0.6922172647479345,0.006430630497449922,0.8631578947368421,29.635195079723225,At Risk
Prasadam Temple Prasad,556.0,8,4.378651685393258,2025-07-31,Bhubaneswar,Odisha,0.0010488091289482919,32,0.00010266477006847243,0.7074735823793068,0.0005174070515189592,0.8368421052631578,29.607083255843897,At Risk
Sardarji Da Dhaba,16780.0,63,4.283832335329343,2025-08-28,Guwahati,Assam,0.03165290860387111,4,0.003922924470965025,0.6500379173429369,0.004582748170596496,0.9842105263157894,29.59181472569653,At Risk
Sandwich Junction,7705.0,56,4.2886699507389165,2025-08-28,Raipur,Chhattisgarh,0.014534306364292426,4,0.001786037341672852,0.6529682438854807,0.004065341119077537,0.9842105263157894,29.583900895770775,At Risk
Yummy Bites,9790.0,53,4.290038314176247,2025-08-27,Kohima,Nagaland,0.018467340597848523,5,0.0022769915746837814,0.6537971133512759,0.003843595239855126,0.9789473684210527,29.571338652533257,At Risk
Burger Headquarter,14383.0,82,4.275401069518717,2025-08-30,Indore,Madhya Pradesh,0.02713133399579727,2,0.0033585037052445473,0.6449307808923566,0.0059871387390051,0.9947368421052631,29.549374770813213,At Risk
The cherith,18259.0,81,4.288770053475936,2025-08-24,Kohima,Nagaland,0.03444281634076774,8,0.004271184092367023,0.6530288798977377,0.005913223445930963,0.9631578947368421,29.51155717691385,At Risk
Dharma Vaishno Dhaba,7877.0,67,4.277777777777778,2025-08-30,Srinagar,Jammu and Kashmir,0.014858758109218878,2,0.0018265381225255524,0.6463704429377577,0.004878409342893044,0.9947368421052631,29.509111420944244,At Risk
Kaati Zone Rolls & Wraps,15957.0,58,4.273131313131313,2025-08-30,Bengaluru,Karnataka,0.030100444731345138,2,0.0037291329439779783,0.6435559036389988,0.004213171705225811,0.9947368421052631,29.487474282086236,At Risk
Saladspoint,4798.0,22,4.307199999999999,2025-08-21,Chandigarh,Punjab,0.009050694605564577,11,0.0011015270513309958,0.6641925952625947,0.0015522211545568776,0.9473684210526316,29.474567573548534,At Risk
Hotel Shubham Palace - Dhanturi Group of Hotels,12762.0,67,4.2730706075533655,2025-08-30,Hyderabad,Telangana,0.024073564934600906,2,0.002976807392673461,0.6435191319754248,0.004878409342893044,0.9947368421052631,29.469582862880173,At Risk
FNP- Ferns N Petals,977.0,3,4.4,2025-07-21,Gurgaon,Haryana,0.0018429613650764053,42,0.00020179749529513968,0.7204050636225063,0.00014783058614827407,0.7842105263157895,29.46528568336786,At Risk
Jamie Oliver's Pizzeria,67619.0,93,4.23896797153025,2025-08-31,Lucknow,Uttar Pradesh,0.12755292174524202,1,0.015893966318467484,0.6228618760655227,0.006800206962820608,1.0,29.457619073960796,At Risk
Harish Bakery,50244.64,291,4.23695895522388,2025-08-29,Gurgaon,Haryana,0.09477884372791459,3,0.011802831743956325,0.6216449389366825,0.02143543499149974,0.9894736842105263,29.444906979793984,At Risk
Edesia by Freshmenu,161419.0,623,4.146245919477693,2025-08-31,Bengaluru,Karnataka,0.3044923035714107,1,0.037981020062556284,0.5666966237242472,0.045975312292113234,1.0,29.43964576007193,At Risk
The Biryani Life,190604.0,559,4.136268980477222,2025-08-31,Bengaluru,Karnataka,0.3595453511044249,1,0.04485320197642869,0.5606532145874725,0.041244733535368464,1.0,29.438619187388692,At Risk
Caterspoint,36548.0,112,4.254373687893632,2025-08-30,Chandigarh,Punjab,0.06894222310216218,2,0.008577688633152097,0.632193700889212,0.008204597531229211,0.9947368421052631,29.42037894367966,At Risk
Millet Express,21325.0,103,4.261597881262414,2025-08-30,Hyderabad,Telangana,0.04022635732881714,2,0.004993134058032015,0.6365696679276662,0.007539359893561978,0.9947368421052631,29.39497101907514,At Risk
Indrani Sweets And Restaurant,17388.0,96,4.275343755886231,2025-08-26,Lucknow,Uttar Pradesh,0.032799807795239035,6,0.004066090021886198,0.644896063858384,0.007021952842043018,0.9736842105263158,29.386806678730988,At Risk
PVR Tiffins,4315.0,63,4.270053396618215,2025-08-31,Hyderabad,Telangana,0.008139588833474605,1,0.0009877952074248669,0.6416914932445268,0.004582748170596496,1.0,29.38191156904473,At Risk
Chickpet Donne Biryani House,9453.0,30,4.272842639593909,2025-08-30,Bengaluru,Karnataka,0.01783164153947519,2,0.0021976383005712237,0.6433810431639162,0.0021435434991499743,0.9947368421052631,29.37957611797597,At Risk
Brik Oven - Original Sourdough Pizzas,7770.0,20,4.276984126984127,2025-08-29,Bengaluru,Karnataka,0.014656918942316957,3,0.0018013428693206747,0.645889698647597,0.0014043905684086038,0.9894736842105263,29.371569327674173,At Risk
The Eleganza,63170.0,195,4.227929515418502,2025-08-31,Dehradun,Uttarakhand,0.11916056236630146,1,0.014846361818388049,0.6161754658831531,0.014339566856382584,1.0,29.36590978635777,At Risk
Royal Veg. Hotel,28571.0,154,4.252071005917159,2025-08-30,Kohima,Nagaland,0.05389483025752096,2,0.006699347186280069,0.6307988793617829,0.011309039840342967,0.9947368421052631,29.365489486164186,At Risk
Bheemeshwara - A South Indian Delicacy,11680.0,40,4.295405405405405,2025-08-21,New Delhi,Delhi,0.022032537097331027,11,0.0027220292247512423,0.6570481634148946,0.0028826964298913444,0.9473684210526316,29.35166421056103,At Risk
Tibetan Bowl,14580.0,68,4.272822604136324,2025-08-27,Srinagar,Jammu and Kashmir,0.027502944424579314,5,0.0034048912275002566,0.6433689069298043,0.004952324635967181,0.9789473684210527,29.325783033924008,At Risk
Mealful Rolls - India's Biggest Rolls,50275.0,230,4.234965034965036,2025-08-29,Mumbai,Maharashtra,0.09483611323358881,3,0.011809980602716139,0.6204371460545439,0.01692660211397738,0.9894736842105263,29.318782490129774,At Risk
Pizzmo,12000.0,61,4.268166915052161,2025-08-29,Srinagar,Jammu and Kashmir,0.022636168250682563,3,0.0027973795147097544,0.6405487800403962,0.0044349175844482225,0.9894736842105263,29.311793775594502,At Risk
Hotel Surabhi udupi veg,19308.0,125,4.255617715617716,2025-08-30,Hyderabad,Telangana,0.03642159471534824,2,0.004518191761637269,0.6329472555129074,0.009165496341192993,0.9947368421052631,29.29982368372921,At Risk
Faasos Signature Wraps & Rolls,72672.0,294,4.212010443864228,2025-08-30,New Delhi,Delhi,0.1370846349261336,2,0.01708379449084361,0.6065326824126385,0.02165718087072215,0.9947368421052631,29.259844290479975,At Risk
Cocoberry,736.0,4,4.4,2025-07-17,Aizawl,Mizoram,0.0013883516527085306,46,0.00014504930817013542,0.7204050636225063,0.0002217458792224111,0.763157894736842,29.253967745954863,At Risk
Bawarchi - The Royal Chef,34045.0,116,4.241940928270042,2025-08-31,Panaji,Goa,0.06422069567454065,1,0.007988308083882864,0.6246627083572354,0.008500258703525759,1.0,29.229418748142887,At Risk
Hill View Holiday Home And Resort,27123.0,114,4.25701813297515,2025-08-27,Guwahati,Assam,0.05116339928860526,5,0.006358387124217803,0.6337955412499272,0.008352428117377485,0.9789473684210527,29.224723969024602,At Risk
Kashyap chole kulche,5580.0,50,4.2933722627737225,2025-08-20,New Delhi,Delhi,0.010525818236567392,12,0.0012856643224171092,0.6558166120587021,0.0036218493606327146,0.9421052631578948,29.21941455344935,At Risk
Grills Cafe,23550.0,108,4.255992509363296,2025-08-28,Srinagar,Jammu and Kashmir,0.04442348019196453,4,0.005517054042899793,0.6331742822539086,0.007908936358932663,0.9842105263157894,29.216194619669793,At Risk
BK Cafe,12312.0,48,4.257142857142858,2025-08-31,Mumbai,Maharashtra,0.02322470862520031,1,0.0028708460474193035,0.6338710913935799,0.0034740187744844407,1.0,29.20044695919386,At Risk
The Garage Cafe,25819.5,81,4.26910990317649,2025-08-23,Srinagar,Jammu and Kashmir,0.04870454551237487,9,0.006051452427464927,0.6411199835975365,0.005913223445930963,0.9578947368421052,29.172869442364362,At Risk
